player_name,team,conf,GP,Min_per,ORtg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,role,3p/100?,dob,trank_year
Jonah Lucas,Marquette,BE,4,0.2,0,24.8,0,0,0,49.7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-1,41,-0.188253,-2.00224,0,2026,76570,"W Lafayette, IN",,0.00000000,,,,,,,,,,,97.8716,96.1944,0.0761263,0.582817,-34.2082,-32.3078,-1.90034,-27.3767,0.5750,-21.6494,-5.72734,0.0000,0.2500,0.2500,0.0000,0.0000,0.0000,0.0000,PF/C,0,2003-09-29,2026
Justyn Fernandez,Delaware,CUSA,28,85.6,99.3,25.9,52.9,57.02,1.3,13.3,13.8,19.7,79,90,0.878,97,206,0.471,64,159,0.403,1.6,1.5,24.7,Sr,6-5,4,1.62008,105.101,2.4,2026,76571,"Richmond, VA",,0.70589977,45,93,52,113,0.4839,0.4602,7,12,0.5833,,114.894,116.784,2.23139,158.363,-4.21728,-1.9807,-2.23659,-3.19806,37.4286,-0.832776,-2.36529,0.3571,4.2143,4.5714,2.1429,0.8929,0.5000,16.6071,Wing G,9.52471,2003-01-08,2026
Devin Dinkins,Manhattan,MAAC,31,83.8,104.1,19.5,44.1,52.68,1.3,4.2,14.7,16.1,115,131,0.878,58,149,0.389,46,139,0.331,0.1,1.8,45.5,Sr,5-10,0,1.05939,101.459,1.8,2026,76572,"Washington, DC",,1.48217147,28,69,30,80,0.4058,0.3750,0,0,,,121.31,128.179,0.71735,126.764,-6.14952,-1.3472,-4.80232,-5.6761,33.6187,-1.98281,-3.69329,0.4062,1.2188,1.6250,2.5938,1.0625,0.0312,12.1250,Scoring PG,7.77975,2003-10-15,2026
Peter Oduro,Hampton,CAA,23,10,50.1,6.6,8.3,14.39,4.5,13.4,1.5,15.1,2,4,0.5,1,10,0.1,0,2,0,0.9,0.5,33.3,Sr,6-8,12,-0.966392,39.2788,4.3,2026,76573,"Gainesville, VA",,0.66666667,1,5,0,5,0.2000,0.0000,0,0,,,111.928,115.949,0.335051,16.3869,-9.60225,-7.91185,-1.6904,-9.49821,6.1680,-7.9579,-1.5403,0.3600,0.6000,0.9600,0.0800,0.0400,0.0400,0.5600,Wing F,0.998597,2003-03-19,2026
Noah Batchelor,Buffalo,MAC,30,76.6,124.3,10.7,68.2,68.01,5,13,7.5,18.5,15,24,0.625,33,46,0.717,43,97,0.443,1,2,16.8,Sr,6-6,1,1.55807,107.011,2.9,2026,76577,"Frederick, MD",59.4,1.19448884,28,37,5,9,0.7568,0.5556,10,10,1.0000,,114.375,116.37,1.91034,145.97,1.06163,1.28357,-0.221938,-0.518899,30.7406,0.256165,-0.775064,1.2188,3.3438,4.5625,1.3438,1.0000,0.2812,7.3438,Wing G,6.18225,2003-10-15,2026
Patrick Wessler,UNC Wilmington,CAA,30,67.8,116.9,24.7,59.5,59.62,13.8,25,8.5,14,84,147,0.571,163,273,0.597,0,1,0,3.9,1.3,53.6,Jr,7-0,2,2.67029,120.744,4.3,2026,76579,"Matthews, NC",70.0,0.74468953,126,186,37,87,0.6774,0.4253,11,11,1.0000,,97.7202,100.592,3.17434,173.857,2.40835,0.446823,1.96153,3.26446,26.7000,2.49943,0.765034,3.5625,6.0625,9.6250,1.0938,0.5938,0.9688,13.7500,C,0.0736262,2003-10-15,2026
Victor Panov,Drexel,CAA,30,67.9,112.4,18.1,55.5,57.49,6,13.2,10.9,16,47,69,0.681,43,82,0.524,56,147,0.381,2.4,1.9,30.1,Sr,6-7,1,1.57386,107.999,2.9,2026,76580,"Saint Petersburg, Russian Federation",,1.21949192,33,45,10,37,0.7333,0.2703,0,0,,,103.798,106.696,2.78074,148.123,2.75035,0.924427,1.82592,2.22709,28.7032,1.22152,1.00557,1.5484,3.3871,4.9355,1.6129,0.9677,0.6129,9.9032,Wing F,10.3578,2003-05-02,2026
Tre Green,Middle Tennessee,CUSA,28,42.7,111.5,17.8,50.9,54.36,3.5,10.5,5.4,10.7,26,29,0.897,10,25,0.4,48,136,0.353,0,2.1,18,Sr,6-3,11,1.01955,108.98,2.8,2026,76581,"Baltimore, MD",,1.00000000,6,14,4,11,0.4286,0.3636,1,1,1.0000,,111.394,110.42,1.4663,77.1788,-0.555683,1.30503,-1.86071,0.770121,18.6581,1.12114,-0.351016,0.5161,1.5806,2.0968,0.5806,0.6129,0.0000,7.0645,Wing G,16.082,2004-05-29,2026
MJ Collins,Utah St.,MWC,31,75.9,125.8,22.6,57.8,61.97,1.8,6.7,10.1,8.7,111,135,0.822,111,177,0.627,70,197,0.355,0.4,1.6,36.1,Sr,6-4,2,4.35346,133.688,2,2026,76582,"Clover, SC",63.4,1.59379995,78,112,33,65,0.6964,0.5077,29,33,0.8788,,110.183,106.775,2.90371,128.434,3.87552,5.23394,-1.35843,5.24759,30.2000,5.46002,-0.212429,0.4688,1.7812,2.2500,1.5938,0.8750,0.0938,17.6875,Combo G,12.1609,2003-10-15,2026
Rodney Rice,USC,B10,6,16.1,116.2,29.3,48.9,53.73,1.8,9.3,38.9,10.4,29,39,0.744,24,56,0.429,15,39,0.385,0.5,1.9,41.1,Jr,6-5,1,4.20739,130.295,2,2026,76583,"Clinton, MD",86.8,3.27278679,11,22,13,34,0.5000,0.3824,0,0,,,111.612,110.751,2.61641,31.8251,4.99653,6.27914,-1.28261,4.49869,33.9500,4.36576,0.132929,0.5000,2.8333,3.3333,6.0000,1.1667,0.1667,20.3333,Pure PG,10.8035,2003-10-15,2026
Kameryn Mitchell,Troy,SB,6,0.6,234.1,1.8,0,0,0,14.7,20.3,0,0,0,0,0,0,0,0,0,0,0,0,0,Sr,6-4,14,0.36599,174.535,0,2026,76591,"Dothan, AL",,1.00000000,,,,,,,,,,,112.122,116.679,0.0786857,1.00898,-6.94868,-4.82457,-2.12411,-4.29297,3.3375,-3.11765,-1.17531,0.1250,0.5000,0.6250,0.1250,0.0000,0.0000,0.6250,PF/C,0,2004-04-26,2026
Ajay Sheldon,Ohio,MAC,30,77.5,102.7,12.8,49.5,51.08,1.5,7.8,9.3,15.5,21,30,0.7,10,36,0.278,61,169,0.361,0.3,2.8,14.6,Sr,6-1,0,-0.027485,92.0927,3,2026,76597,"Dublin, OH",,1.64867667,6,20,4,16,0.3000,0.2500,0,0,,,113.678,113.922,2.19739,153.474,0.0976612,0.0649377,0.0327235,-1.32787,30.9062,-1.95875,0.630879,0.4062,2.0312,2.4375,1.9062,1.5000,0.0938,7.5312,Combo G,10.1868,2003-10-15,2026
Elmore James,Ball St.,MAC,29,59.1,99.7,17.6,44.7,48.46,2.3,6.5,7.6,9.5,34,40,0.85,54,109,0.495,26,99,0.263,0.4,1.5,19.2,Sr,6-3,1,0.142992,94.0915,2.2,2026,76598,"Cleveland, OH",,1.42111269,41,70,13,39,0.5857,0.3333,0,0,,,114.16,115.621,1.53633,88.1816,-4.87503,-2.84607,-2.02896,-5.05,23.9387,-3.38931,-1.66069,0.4839,1.1613,1.6452,0.8710,0.6129,0.0645,7.7742,Combo G,8.73051,2003-10-15,2026
Otega Oweh,Kentucky,SEC,34,80.9,111.2,26.6,50.8,55.18,3.3,12.4,16,13.2,147,202,0.728,174,342,0.509,41,122,0.336,0.8,3.2,43.5,Sr,6-4,00,3.7418,125.678,3.3,2026,76600,"Newark, NJ",87.0,1.30879998,131,206,43,136,0.6359,0.3162,43,47,0.9149,,105.277,97.0687,4.18517,204.941,4.73123,2.82306,1.90817,5.78474,32.3529,3.13694,2.6478,0.9412,3.6765,4.6176,2.6176,1.7941,0.2353,18.1765,Combo G,6.3311,2003-06-21,2026
AJ Storr,Mississippi,SEC,33,65.1,108.4,28.6,49,53.57,3,10.3,16.3,10.6,107,138,0.775,139,293,0.474,39,110,0.355,0.6,2.1,34.2,Sr,6-7,2,2.80162,123.337,3.1,2026,76604,"Rockford, IL",81.6,1.42226455,75,126,64,167,0.5952,0.3832,10,12,0.8333,,111.932,104.144,2.73061,134.003,1.81567,2.35427,-0.538603,3.69973,26.4485,3.3134,0.386336,0.6970,2.3939,3.0909,1.9394,0.9394,0.1212,15.2121,Wing G,7.41319,2003-08-26,2026
Kalen Garry,South Dakota St.,Sum,29,73.9,109.6,20.1,51.7,52.87,4.1,15.8,20.5,15.3,30,47,0.638,65,130,0.5,49,138,0.355,0.5,1.2,17.5,Jr,6-3,10,1.66801,108.603,3.7,2026,76606,"De Smet, SD",,2.12500000,42,77,23,53,0.5455,0.4340,1,1,1.0000,,110.885,112.232,2.26947,142.093,-0.20014,0.884865,-1.08501,-0.389219,29.0094,0.310092,-0.699311,1.0312,4.1250,5.1562,3.1875,0.6250,0.1250,10.7188,Wing G,9.44632,2003-10-15,2026
Henri Veesaar,North Carolina,ACC,30,72.8,126.5,22.3,67.1,66.88,8.2,22,13.2,13.7,67,108,0.62,162,236,0.686,37,88,0.42,4,1.1,33.3,Jr,7-0,13,4.79417,136.816,3.3,2026,76607,"Tallinn, Estonia",85.2,1.22451483,116,155,46,81,0.7484,0.5679,55,62,0.8871,,100.623,95.0398,4.23795,193.983,9.90881,5.65341,4.25541,9.65979,31.0700,6.53252,3.12727,2.2000,6.4667,8.6667,2.0000,0.5667,1.2333,16.7333,Stretch 4,5.48151,2004-03-28,2026
A'lahn Sumler,Charleston Southern,BSth,27,69.5,112.3,29.2,55.7,57.55,3.2,11.9,26.7,15.1,88,134,0.657,128,244,0.525,59,145,0.407,0.4,1.4,34.4,Jr,6-4,1,2.90001,120.262,2.9,2026,76611,"Waterbury, CT",,1.51428003,110,194,18,50,0.5670,0.3600,1,5,0.2000,,109.745,114.124,2.10111,137.553,0.273403,2.31032,-2.03691,2.94503,30.2679,4.08175,-1.13672,0.9286,3.8214,4.7500,3.7857,0.7500,0.1429,18.9286,Scoring PG,9.53244,2003-10-15,2026
Felix Okpara,Tennessee,SEC,30,61.6,120.2,13.3,60.1,61.66,10.3,15.7,3,17.9,40,60,0.667,89,147,0.605,4,11,0.364,6.8,1,38,Sr,6-11,34,1.92077,113.41,3.5,2026,76612,"Lagos, Nigeria",88.0,0.43751757,80,114,9,33,0.7018,0.2727,54,62,0.8710,,101.829,93.9161,3.68728,144.392,6.68262,1.27801,5.40461,3.90582,26.6100,0.967857,2.93797,2.4000,3.8000,6.2000,0.4667,0.4333,1.4333,7.6667,C,0.816525,2004-04-20,2026
LJ Wells,Northern Kentucky,Horz,30,74.5,119.7,22.6,58,61.29,9.1,18,13.3,14.7,127,186,0.683,144,235,0.613,13,47,0.277,3.1,2.1,66,Sr,6-8,5,2.78527,118.412,3.6,2026,76615,"Eau Claire, WI",,1.09676389,109,162,35,73,0.6728,0.4795,16,17,0.9412,,109.235,108.466,2.76594,172.699,2.30952,1.30809,1.00144,1.47722,30.2848,1.50038,-0.0231524,2.4545,4.8182,7.2727,2.0606,1.2727,0.8788,14.9697,Wing F,2.83572,2003-10-15,2026
Cody Pennebaker,Lamar,Slnd,29,69.4,105.9,15.6,50,50.15,7.1,10.9,17.1,18.3,12,24,0.5,81,157,0.516,9,32,0.281,1.5,2.5,12.7,Sr,6-5,0,0.634713,98.9333,2.5,2026,76616,"Brooklyn Park, MN",,1.90002329,43,71,38,86,0.6056,0.4419,13,14,0.9286,,107.305,109.871,2.35924,132.857,0.62341,-0.532564,1.15597,-0.469061,27.4645,-1.35889,0.889825,1.8387,2.4194,4.2581,2.4516,1.1290,0.3548,7.1290,Wing G,2.40714,2003-10-15,2026
Nate Calmese,Wake Forest,ACC,24,44.1,115.8,23.2,57.2,58.63,1.8,7.2,36.6,19,22,29,0.759,57,109,0.523,39,93,0.419,0.7,3,14.4,Sr,6-2,1,2.71704,124.763,2,2026,76617,"Gilbert, AZ",,2.40000000,22,37,35,72,0.5946,0.4861,3,3,1.0000,,111.976,105.548,2.41403,94.8717,2.86656,4.06125,-1.19469,5.71803,24.5333,4.64216,1.07587,0.3750,1.5000,1.8750,4.5000,1.2917,0.1250,10.5417,Pure PG,9.13605,2003-10-15,2026
Turner Buttry,Eastern Kentucky,ASun,30,66.1,123.5,17.5,53.1,60.03,1.6,6.1,19,14.8,77,85,0.906,26,58,0.448,56,149,0.376,0.1,1,41.1,Sr,5-11,0,2.10289,115.252,2,2026,76620,"Bowling Green, KY",,2.45960901,13,24,13,34,0.5417,0.3824,0,0,,,124.647,125.525,0.810055,94.5967,-3.46826,1.63976,-5.10802,-1.74298,26.4500,1.30156,-3.04453,0.4062,1.4062,1.8125,2.8438,0.4688,0.0625,9.8438,Scoring PG,10.7493,2003-10-15,2026
Jaden Daughtry,Marist,MAAC,29,52.5,88.7,18.2,42.6,43.94,7.6,22,13.5,21.5,22,43,0.512,51,102,0.5,8,46,0.174,5.2,3.2,29.1,Sr,6-7,11,-0.623247,84.0802,5,2026,76621,"Queens Village, NY",,1.17070313,38,69,13,33,0.5507,0.3939,9,9,1.0000,,88.0697,92.2392,3.17421,154.891,1.03555,-4.82011,5.85566,-0.282435,21.6933,-4.34345,4.06102,1.4000,4.3000,5.7000,1.6000,1.1667,0.9667,5.2667,Stretch 4,4.40953,2003-10-15,2026
Kyle Carlesimo,Colgate,Pat,31,59.7,106.1,16.4,51.8,52.76,1.9,9.4,7.3,10.6,11,13,0.846,33,70,0.471,56,156,0.359,0.6,2.2,5.8,Sr,6-2,13,0.474462,98.0732,2.7,2026,76622,"Seattle, WA",,1.29162661,7,11,26,59,0.6364,0.4407,0,0,,,112.783,115.201,1.58686,118.693,-2.57944,-0.452538,-2.12691,-2.02818,24.3939,-0.887895,-1.14028,0.3636,2.1515,2.5152,0.9394,0.8485,0.1515,7.7576,Wing G,12.3617,2003-10-15,2026
Cam Haffner,Western Kentucky,CUSA,26,27.1,101.5,15.9,46.8,48.52,0.6,10.1,7.7,10.7,7,7,1,9,20,0.45,28,89,0.315,0,1.4,6.4,Sr,6-2,3,0.116929,95.0425,2.9,2026,76624,"Westfield, IN",,1.40016798,4,10,5,10,0.4000,0.5000,0,0,,,111.661,110.942,1.01579,49.2801,-3.18363,-1.31715,-1.86648,-2.23551,12.6357,-1.71855,-0.516955,0.1071,1.1429,1.2500,0.5000,0.2857,0.0357,4.3214,Combo G,15.2415,2003-10-15,2026
Sincere Malone,Nicholls St.,Slnd,32,81.9,108.4,19.7,53.9,59.88,4.9,11.3,18.1,22.6,102,128,0.797,106,189,0.561,17,55,0.309,1.4,3.3,52.5,Sr,6-8,5,1.77045,107.932,3.2,2026,76625,"Chicago, IL",,1.18752003,89,145,17,44,0.6138,0.3864,9,10,0.9000,,110.51,112.429,2.49026,181.95,0.773359,-0.144742,0.918101,-0.0223141,32.7406,-0.503981,0.481667,1.4375,2.8438,4.2812,2.9688,1.8438,0.3750,11.4062,Wing F,3.05412,2003-10-15,2026
Isaiah Brickner,Idaho,BSky,31,50.6,116,25.9,55.4,59.11,3.6,17.8,8.7,11,77,101,0.762,90,174,0.517,42,102,0.412,0.5,1.9,36.6,Sr,6-4,5,2.13085,121.758,4.5,2026,76626,"San Diego, CA",,0.79487407,73,119,17,55,0.6134,0.3091,10,15,0.6667,,105.814,106.126,2.04483,119.833,0.305667,0.993001,-0.687335,3.52407,20.3971,2.94878,0.575293,0.6765,3.2353,3.9118,0.9118,0.6765,0.0882,12.0882,Wing G,9.09333,2003-10-15,2026
Trace Salton,Marist,MAAC,20,12.1,101.8,10.3,50,52.9,8,11.5,5.8,24.2,4,6,0.667,4,10,0.4,3,7,0.429,5.6,2.1,35.3,Sr,6-6,10,-0.171888,85.5811,2.5,2026,76627,"Lake Oswego, OR",,0.83339171,4,7,0,3,0.5714,0.0000,0,1,0.0000,,95.2979,99.9927,0.872642,27.7509,0.0152097,-4.31188,4.32709,0.20461,7.3286,-2.56016,2.76477,0.5238,0.7143,1.2381,0.2381,0.2381,0.3333,1.0000,Wing F,2.91143,2003-10-15,2026
Kyle Thomas,SIU Edwardsville,OVC,26,43.1,102.7,18.6,47.6,51.84,7.2,14.7,4.1,14.9,31,38,0.816,52,112,0.464,11,32,0.344,4.6,0.8,26.4,Sr,6-10,24,0.328246,97.278,4.4,2026,76629,"Bolingbrook, IL",43.0,0.41669481,38,69,14,43,0.5507,0.3256,14,21,0.6667,,100.971,108.682,1.70894,85.5145,-3.5882,-4.11686,0.528664,-3.08873,19.1407,-3.17151,0.0827753,1.2593,2.5926,3.8519,0.3704,0.2963,0.7778,6.6667,PF/C,3.85785,2003-10-15,2026
Devon Arlington,Yale,Ivy,25,34.5,88.3,15.7,42,44.76,1.4,15.3,16.3,27.9,11,17,0.647,14,38,0.368,10,31,0.323,1.1,2.2,24.6,Sr,6-3,44,-0.480572,82.6961,4.9,2026,76633,"San Marcos, CA",,1.53334534,6,17,8,21,0.3529,0.3810,0,0,,,106.209,107.149,1.35425,65.6116,-3.27053,-3.77351,0.50298,-4.52293,14.5630,-5.17897,0.65603,0.2222,1.8889,2.1111,1.7037,0.5556,0.1481,2.8148,Combo G,5.21224,2003-10-15,2026
Nick Townsend,Yale,Ivy,25,79.8,124.1,26.2,57.7,62.8,8.7,18.4,23.8,17,107,133,0.805,97,188,0.516,40,84,0.476,0.5,1.7,48.9,Sr,6-7,42,4.62282,132.509,2,2026,76636,"Chappaqua, NY",,1.67160993,67,129,30,59,0.5194,0.5085,2,2,1.0000,,106.612,107.615,3.07719,149.253,5.63697,5.18338,0.453586,6.49813,32.9259,6.32936,0.168772,2.2222,5.2593,7.4815,4.1481,1.0000,0.1481,16.4815,Wing F,6.10602,2003-10-15,2026
Kaleb Smith,Grand Canyon,MWC,22,13.6,73.6,15.1,21.1,32.22,4.2,13.2,5.7,17.5,14,18,0.778,5,19,0.263,2,19,0.105,0.7,0.7,47.4,Jr,6-10,22,-0.664443,68.2762,3.7,2026,76637,"Rancho Cucamonga, CA",,0.75000006,5,14,0,5,0.3571,0.0000,3,3,1.0000,,103.969,103.16,0.860858,26.6921,-5.75759,-5.98061,0.223015,-7.55508,7.9545,-7.31579,-0.239286,0.2727,0.9091,1.1818,0.2727,0.0909,0.0455,1.3636,Wing F,6.29947,2003-10-15,2026
Chas Stinson,Stonehill,NEC,30,68.1,97.1,24,46.7,51.52,6,15,13.2,18.4,86,122,0.705,115,238,0.483,8,34,0.235,3.6,2,44.9,Sr,6-4,5,0.490392,97.3713,4,2026,76639,"Charlotte, NC",,0.77275149,97,197,18,41,0.4924,0.4390,4,4,1.0000,,100.511,107.276,2.64294,165.903,-2.25472,-4.15687,1.90215,-1.73941,27.9375,-2.95242,1.21301,1.5312,3.9375,5.4688,1.5938,1.0000,1.0625,11.3438,Wing G,2.3829,2003-10-15,2026
Christian Fermin,VCU,A10,4,4.2,108.3,8.6,0,26.09,13.5,8.5,8.7,0,3,10,0.3,0,1,0,0,0,0,12,1.1,1000,Sr,6-10,21,-0.0123463,92.0718,6.2,2026,76641,"Tobyhanna, PA",78.4,3.00000000,0,1,0,0,0.0000,,0,0,,,102.715,98.9619,1.58093,9.77628,5.4096,-1.24293,6.65253,0.479528,12.8750,-2.83183,3.31136,1.5000,1.0000,2.5000,0.7500,0.2500,1.5000,0.7500,C,0,2003-10-15,2026
Bowen Hardman,Akron,MAC,30,44.5,124,14.8,60.5,61.82,0.9,7.9,2.3,8.5,17,21,0.81,8,17,0.471,64,155,0.413,0,0.3,12.2,Sr,6-3,15,1.2574,112.69,1.4,2026,76642,"Cincinnati, OH",38.6,0.57142857,6,12,2,5,0.5000,0.4000,0,0,,,112.288,113.211,1.30656,70.3183,-1.87454,0.979184,-2.85373,-0.0839158,17.7563,2.04354,-2.12745,0.1250,1.3750,1.5000,0.2500,0.1875,0.0312,7.6875,Wing G,16.3187,2003-10-15,2026
Devean Williams,Rider,MAAC,8,8.5,90.6,12.8,36.1,39.58,3.3,10.3,18.2,20,2,2,1,2,6,0.333,3,12,0.25,0,3.8,11.1,Sr,6-3,8,-0.390485,82.8917,0.8,2026,76649,"Los Angeles, CA",,1.99981998,1,2,1,4,0.5000,0.2500,1,1,1.0000,,115.049,114.558,0.817206,16.2539,-5.16674,-3.11276,-2.05398,-2.68647,11.5667,-3.09179,0.405318,0.3333,1.0000,1.3333,1.1111,0.6667,0.0000,1.8889,Combo G,7.66986,2003-10-15,2026
Deshawn Jean-Charles,Chicago St.,NEC,4,2.8,99.8,8.3,0,30.61,6.4,11.1,9.8,0,3,4,0.75,0,3,0,0,0,0,0,1.7,133.3,Sr,6-7,1,-0.170317,86.7547,5.7,2026,76650,"Miami, FL",,2.00000000,0,2,0,1,0.0000,0.0000,0,0,,,118.733,114.287,0.610838,4.99273,-6.98332,-4.4474,-2.53591,-8.31839,8.7750,-5.03535,-3.28304,0.5000,0.7500,1.2500,0.5000,0.2500,0.0000,0.7500,PF/C,0,2003-10-15,2026
Colin Porter,Liberty,CUSA,28,83.7,116.1,18.2,54,59.76,0.7,9.8,16.9,13.5,70,76,0.921,46,81,0.568,54,154,0.351,0.3,2.6,32.3,Sr,5-10,0,2.56681,113.689,2.5,2026,76652,"Ashland, KY",,2.62506564,33,59,13,22,0.5593,0.5909,0,0,,,111.586,112.504,2.62738,153.932,1.49856,2.607,-1.10843,0.193458,34.2500,0.535047,-0.341589,0.1667,2.8667,3.0333,3.5000,1.4333,0.1000,11.4333,Combo G,9.72269,2003-08-07,2026
JC Shirer Jr.,Liberty,CUSA,6,0.9,89.5,17.2,33.3,33.33,13.7,0,0,0,0,0,0,1,3,0.333,0,0,0,0,0,0,Jr,6-3,10,-0.0392132,85.6349,11.9,2026,76653,"Arlington, TX",,5.00089984,1,3,0,0,0.3333,,0,0,,,120.56,120.727,0.0795662,0.935347,-14.4031,-6.09125,-8.31187,-19.9453,3.2778,-13.1179,-6.82736,0.2222,0.2222,0.4444,0.5556,0.1111,0.0000,1.5556,PF/C,0,2003-10-15,2026
Corneilous Williams,North Alabama,ASun,27,77.8,117.6,19.2,53.5,57.75,12.8,20.9,5.2,12.5,85,121,0.702,116,217,0.535,0,0,0,2.9,0.9,55.8,Jr,6-9,2,2.13533,111.432,3,2026,76654,"Beaumont, MS",40.6,0.63161109,98,166,18,51,0.5904,0.3529,37,43,0.8605,,117.559,118.622,1.75964,140.135,-2.76968,-0.702885,-2.06679,-2.81157,32.5034,0.0851523,-2.89672,3.6897,5.5862,9.2759,0.8276,0.4483,0.8276,12.2414,C,0,2003-10-15,2026
Zach Cleveland,Liberty,CUSA,29,87.5,111.4,24.4,61.3,59.83,3.6,22.5,36.5,23.8,58,114,0.509,144,231,0.623,0,4,0,4.2,2.4,48.5,Sr,6-7,25,3.0078,117.115,2.2,2026,76655,"Normal, IL",,2.09898399,120,181,24,50,0.6630,0.4800,18,19,0.9474,,104.706,106.122,3.4279,211.626,4.05151,0.374224,3.67729,5.00589,34.7323,2.0628,2.94309,0.9032,6.7419,7.6452,6.8387,1.3226,1.2903,11.8387,Wing G,0.24157,2004-03-12,2026
Tyrell Ward,VCU,A10,26,27.8,105.9,21.7,55.5,57.97,5,12.4,6.7,19,34,52,0.654,35,56,0.625,17,53,0.321,1.2,2.2,47.7,Jr,6-6,15,0.810532,109.957,2.4,2026,76656,"Washington, DC",93.0,0.47997919,31,51,4,5,0.6078,0.8000,8,9,0.8889,,104.99,104.156,1.38976,59.217,-0.562534,-0.0801796,-0.482354,1.26127,13.2654,1.02987,0.231393,0.5769,1.5000,2.0769,0.4615,0.5000,0.1538,5.9615,Wing G,8.75335,2003-07-27,2026
Javan Simmons,Ohio,MAC,29,66.6,114.4,27.2,54.4,58.45,10.7,13.2,12,13.4,127,186,0.683,151,264,0.572,6,30,0.2,3,1.2,63.3,Jr,6-7,1,2.98795,123.589,4.4,2026,76658,"Gahanna, OH",,0.96154765,118,198,33,66,0.5960,0.5000,13,19,0.6842,,113.553,113.325,2.01064,132.748,0.720872,1.59001,-0.869139,1.76332,27.0935,2.73374,-0.970416,2.6129,3.0645,5.6774,1.6129,0.6129,0.7742,15.1290,Wing F,2.10427,2004-04-14,2026
AJ Smith,Bradley,MVC,32,62,113.2,17.8,50.7,55.56,6.4,18.4,9.9,12.9,65,85,0.765,56,118,0.475,33,90,0.367,2.1,3.1,40.9,Sr,6-6,21,1.59408,110.881,4,2026,76659,"Edwardsville, IL",,1.33329999,49,92,7,26,0.5326,0.2692,16,21,0.7619,,102.163,102.624,2.72874,167.345,3.06608,0.918824,2.14726,2.33866,25.5636,0.789022,1.54964,1.5455,3.7879,5.3333,1.3333,1.3333,0.4242,8.5152,Wing G,6.46378,2003-10-15,2026
Cade Hornecker,Abilene Christian,WAC,30,39.5,97.1,20.4,46.9,50.56,8.3,21.3,15.9,20.8,33,49,0.673,57,114,0.5,3,17,0.176,3.2,1.8,37.4,Jr,7-0,21,0.348298,98.7047,4.9,2026,76661,"Amarillo, TX",57.4,0.97436113,34,64,23,50,0.5313,0.4600,14,17,0.8235,,106.343,107.345,1.47962,84.4734,-1.51053,-3.15686,1.64633,-1.29591,15.8394,-1.86673,0.570816,1.1515,2.2424,3.3939,1.1515,0.4545,0.4848,5.3333,PF/C,2.06693,2003-10-15,2026
Christian May,UNC Wilmington,CAA,30,75,108.1,18.5,52.2,53.31,5.4,15.2,10.1,16.2,31,49,0.633,58,113,0.513,57,162,0.352,1.6,1.4,17.8,Sr,6-5,8,1.17752,103.661,3.6,2026,76664,"Edinburg, VA",,0.93882066,48,69,10,44,0.6957,0.2273,6,6,1.0000,,102.693,105.71,2.98086,159.334,1.29725,0.0997306,1.19752,0.698563,29.6226,-0.0181915,0.716754,1.4516,4.0645,5.5161,1.4839,0.6774,0.3871,10.5484,Wing F,10.7824,2003-10-15,2026
Dylan Williamson,Towson,CAA,32,92.1,106.1,22.6,46.6,47.98,1.3,6.5,19.8,12.6,35,48,0.729,99,231,0.429,79,236,0.335,0.3,1.4,10.3,Sr,6-1,4,2.07661,108.599,1,2026,76665,"Upper Marlboro, MD",,2.01753660,37,74,62,157,0.5000,0.3949,0,0,,,109.588,110.032,3.10718,151.885,-0.40371,0.731677,-1.13539,0.145375,35.9471,0.803523,-0.658148,0.4118,2.0882,2.5000,3.3824,0.7647,0.0882,14.5882,Scoring PG,12.4733,2003-10-15,2026
Kylan Blackmon,Charlotte,Amer,27,23.2,89.4,12.8,30.8,37.63,5.8,7,6.3,16.2,15,22,0.682,4,17,0.235,8,35,0.229,0.4,1,42.3,Sr,6-3,1,-0.423266,81.2014,2.5,2026,76667,"Oxford, MS",,1.00000000,3,6,1,11,0.5000,0.0909,0,0,,,117.871,117.47,0.640907,37.003,-4.73392,-2.29015,-2.44377,-6.00921,11.7107,-3.79433,-2.21488,0.5000,0.7857,1.2857,0.4286,0.2143,0.0357,2.0714,Wing G,7.21436,2001-10-15,2026
Harlan Obioha,West Virginia,B12,32,49.3,107.8,16.5,52.8,54.44,11.8,16.4,7.7,17.7,49,88,0.557,55,105,0.524,1,2,0.5,3.3,1,82.2,Sr,7-0,55,0.978203,106.635,4.1,2026,76668,"Hoxie, KS",,0.83327999,53,91,2,14,0.5824,0.1429,8,11,0.7273,,100.925,96.5012,2.59129,109.262,2.22344,-1.49484,3.71828,0.964065,19.9625,-1.3507,2.31476,1.9688,2.7500,4.7188,0.7812,0.3125,0.5625,5.0625,PF/C,0.194431,2003-10-15,2026
